Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Variant Id,Variant Title,Variant SKU,Variant Allow Backorder,Variant Manage Inventory,Variant Price USD
prod_4km5i0mfo9pz02r3ry539ce7bj,rma-1780136451820-h_jyxo,RMA_1780136451820,,,draft,,variant_yeb70tnn0kf8cyh8us96w15qww,Default,RMA_1780136452230,FALSE,TRUE,
prod_yuu5x4oags4t4rhpgj8qc3juz4,rma-1780136458204-h_gm1f,RMA_1780136458204,,,draft,,variant_uy5g5pj0gor65e8cw8wdy96yiu,Default,RMA_1780136458325,FALSE,TRUE,
prod_375013e2mekams9rvsmnah8riv,catprod-1780136504410-h_4hcu,CatProd_1780136504410,,,draft,,,,,,,
prod_1nxs8ru03uvae6gwj1e8nbu5ok,batch-1780294389965-h_xm6f,Batch_1780294389965,,,draft,,,,,,,
prod_mjoveec823owar394u2131hjdk,colprod-1780136506674-h_xmj9,ColProd_1780136506674,,,draft,,,,,,,
prod_ysebo24iwf8zmd5r7kscpydbtd,carttest-1780136519892-h_mwts,CartTest_1780136519892,,,draft,,variant_lhe6fmesr2uov0odhb2ppytlzu,Default,CART_1780136520308,FALSE,TRUE,
prod_zzik7aatcn36bdq2jabo0kndeu,import_test_1780136535593,导入测试产品,,描述,draft,,variant_rzza2c01aqu6dw1tr3f87lg0tx,默认,SKU_1780136535593,FALSE,TRUE,19.99
prod_7rlhlm1ld183nc60dvoxvbtzwy,rma-1780294452574-h_y4nk,RMA_1780294452574,,,draft,,variant_m4902s7cn0vtha25rlp8ummeqp,Default,RMA_1780294452745,FALSE,TRUE,
prod_jh2wy0viesvb08yhqgqz1ngw5l,batch-1780294617590-h_7q15,Batch_1780294617590,,,draft,,,,,,,
prod_y4ql0p48w71vnciaxza6e5a917,checkout-1780136541038-h_lmlc,Checkout_1780136541038,,,draft,,variant_h53l9kxs472qvr7en2z75z20cp,Default,CHK_1780136541417,FALSE,TRUE,
prod_ilingfcfj3yz5a9q5har09lp3h,batch-1780136551607-h_go1b,Batch_1780136551607,,,draft,,,,,,,
prod_2lpv26nd4ch509stsfvptpm1o3,colprod-1780282489440-h_qfg0,ColProd_1780282489440,,,draft,,,,,,,
prod_ylhiqw4pev2sih1v1111q1hpl1,rma-1780281699937-h_tzjz,RMA_1780281699937,,,draft,,variant_mmpunsdet0xg7ilqysl49opg01,Default,RMA_1780281700057,FALSE,TRUE,
prod_c4r8g1meses4aa1ht4258mmtwq,rma-1780281710749-h_gupk,RMA_1780281710749,,,draft,,variant_mov6q5dna8hs0hdt7vjaw9t64k,Default,RMA_1780281710867,FALSE,TRUE,
prod_3fwdqpmmo82kkaihsxsp8azw0v,rma-1780281716971-h_dnij,RMA_1780281716971,,,draft,,variant_l7s7539lumc1iyyj7a9jl351lr,Default,RMA_1780281717108,FALSE,TRUE,
prod_grty8rl4ucugujfjto9a9dgvm6,catprod-1780281737320-h_dwa1,CatProd_1780281737320,,,draft,,,,,,,
prod_qy518pznvyyuj8h4h7n9blf3ul,colprod-1780281738801-h_hrib,ColProd_1780281738801,,,draft,,,,,,,
prod_z4bwxf9f4nsijq5x0rtmy0dewt,carttest-1780281743648-h_lbi2,CartTest_1780281743648,,,draft,,variant_1g2kes6n9zgk8sc9z3yugflop2,Default,CART_1780281744084,FALSE,TRUE,
prod_d1lz54zkqda7i2v6naia08l0iw,import_test_1780281770587,导入测试产品,,描述,draft,,variant_gisqggb93mij49t0gyrdsyb75u,默认,SKU_1780281770587,FALSE,TRUE,19.99
prod_bv7n150r6rmhjmnx18btz4ohog,checkout-1780281772535-h_jrsn,Checkout_1780281772535,,,draft,,variant_ztqgn31o0rm2dnwyrav34l1yke,Default,CHK_1780281772648,FALSE,TRUE,
prod_7xcnaeqc1esirj4nnk0g6dze27,batch-1780281776431-h_t9b1,Batch_1780281776431,,,draft,,,,,,,
prod_ziwv5mrvtaxv2pqdfm6h23c4hg,carttest-1780282496228-h_8lr1,CartTest_1780282496228,,,draft,,variant_3t9rnc3z28pgbwtrjfuiz4zg08,Default,CART_1780282496639,FALSE,TRUE,
prod_yffhh37sjb9bqgolqhf430g312,rma-1780282386769-h_xlvn,RMA_1780282386769,,,draft,,variant_opq6iupiylu1bze0ehlsycj2ks,Default,RMA_1780282386891,FALSE,TRUE,
prod_f7qe1y8lcewdz87h7aqmkkhe6l,rma-1780282455035-h_u6v6,RMA_1780282455035,,,draft,,variant_d01bnadv5n85xc2fwz1t5v7v3m,Default,RMA_1780282455160,FALSE,TRUE,
prod_8nlobcf8rtbvzpa5fzpqw14p3r,rma-1780282462150-h_9xch,RMA_1780282462150,,,draft,,variant_21mevugh1cua1qb8lcouop2pbw,Default,RMA_1780282462275,FALSE,TRUE,
prod_yb557zppencg6sl5c23zcndedl,catprod-1780282487215-h_a5kf,CatProd_1780282487215,,,draft,,,,,,,
prod_as4o7y4uxfz56mh2jzp6stny49,batch-1780282548086-h_vh1v,Batch_1780282548086,,,draft,,,,,,,
prod_nrbje9c5lyi9zewvg5j2cehix3,import_test_1780282555847,导入测试产品,,描述,draft,,variant_ff2hzrskpz3wupgwnnbhezrr8b,默认,SKU_1780282555847,FALSE,TRUE,19.99
prod_5d2aeufpacr9z32ip73xpcrzy5,checkout-1780282557667-h_0c3o,Checkout_1780282557667,,,draft,,variant_bd83z5ezi91ln61msh7mwrcy8u,Default,CHK_1780282557786,FALSE,TRUE,
prod_rsacs2hohmxbv86khfq84uimit,rma-1780282686459-h_u91r,RMA_1780282686459,,,draft,,variant_qadrq19yfl8u5mxg7k1nhqf2tf,Default,RMA_1780282686579,FALSE,TRUE,
prod_zmhvqg5szlw702m674tfy0vrw7,rma-1780282695841-h_rfym,RMA_1780282695841,,,draft,,variant_g158mjmxl8dxn9c6e0gktd3xqv,Default,RMA_1780282695976,FALSE,TRUE,
prod_kigcko1vdv78owe4y26gbgc90j,rma-1780282701555-h_ag8d,RMA_1780282701555,,,draft,,variant_xnyg7ih6v0d9d8m0x9dlcbebtg,Default,RMA_1780282701671,FALSE,TRUE,
prod_i2twodk2stu4zqlo2ukhhocsp9,carttest-1780282708704-h_nlrx,CartTest_1780282708704,,,draft,,variant_uwywavirgle8tasjqyxoko4prr,Default,CART_1780282708860,FALSE,TRUE,
prod_fyjwoipbipy0hw5d3k72susid6,catprod-1780282756223-h_c3kj,CatProd_1780282756223,,,draft,,,,,,,
prod_nb1klrqvzpqfb9alml3cn8oz2n,colprod-1780282757694-h_mper,ColProd_1780282757694,,,draft,,,,,,,
prod_njsh6p9bp070w1f3ngo040qaua,batch-1780282783961-h_1l3s,Batch_1780282783961,,,draft,,,,,,,
prod_1he66rc0j887p8nje76t3cccv9,import_test_1780282809873,导入测试产品,,描述,draft,,variant_ifbxdwiw2ozcg70tn4uh8cq4x6,默认,SKU_1780282809873,FALSE,TRUE,19.99
prod_xxigunte50j3cwc65k88yowvvh,checkout-1780282815204-h_xw93,Checkout_1780282815204,,,draft,,variant_u0gab18ovuxndfnjpv4fvn850k,Default,CHK_1780282815573,FALSE,TRUE,
prod_0n904javukcm0cp15csrb2p26z,import_test_1780294411738,导入测试产品,,描述,draft,,variant_398d2sstumxdh1wp3jnhqbn760,默认,SKU_1780294411738,FALSE,TRUE,19.99
prod_mbo0y9ssswgs5n2e92z7w0fepw,checkout-1780294419679-h_dyfv,Checkout_1780294419679,,,draft,,variant_13lfqd31oqbricydakcv47d7xv,Default,CHK_1780294420075,FALSE,TRUE,
prod_iwirrvbwwuwo3k8cmlxk9pu5cn,rma-1780294467053-h_busu,RMA_1780294467053,,,draft,,variant_u4bsehys34kdzlydhmvms0cxxf,Default,RMA_1780294467215,FALSE,TRUE,
prod_teuaad2uiii765uzn0yt8qnm6k,rma-1780294482610-h_9gb7,RMA_1780294482610,,,draft,,variant_5tltcn8mzhv2es6tj9z67gd0l8,Default,RMA_1780294482771,FALSE,TRUE,
prod_j44413c4khdv8nlt1ct2d6uj76,carttest-1780294491838-h_away,CartTest_1780294491838,,,draft,,variant_06q038p1jzf4odyau1wrxlz91o,Default,CART_1780294492037,FALSE,TRUE,
prod_wk3xm6piknxtr1r912ng9mof60,import_test_1780294585492,导入测试产品,,描述,draft,,variant_efjwfj3oscj8fi498nu5v12lcr,默认,SKU_1780294585492,FALSE,TRUE,19.99
prod_kdg1umakrkb81kaxt9pp72gg0n,checkout-1780294588110-h_8lhr,Checkout_1780294588110,,,draft,,variant_rh4mmywhb8pd7ivvm7cefb8nde,Default,CHK_1780294588282,FALSE,TRUE,
prod_atqbzre0blzzvuu98ti39q23kd,rma-1780294650019-h_cf59,RMA_1780294650019,,,draft,,variant_edbz90lqytdii4f9f8zu8ixt0n,Default,RMA_1780294650430,FALSE,TRUE,
prod_3teyrknpm1sklgoj0fribqc08g,carttest-1780294695572-h_h5ie,CartTest_1780294695572,,,draft,,variant_93ntobeydnr21qeou09fhgktp0,Default,CART_1780294696006,FALSE,TRUE,
prod_01KSH32ARCQV7657K51KFCM65M,t-shirt,Medusa T-Shirt,,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,variant_01KSH32DX532F47DYGKJB1R4GG,S / Black,SHIRT-S-BLACK,FALSE,TRUE,
prod_01KSH32ARCQV7657K51KFCM65M,t-shirt,Medusa T-Shirt,,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,variant_01KSH32DX51BFTW19EC5VYSED0,S / White,SHIRT-S-WHITE,FALSE,TRUE,
prod_01KSH32ARCQV7657K51KFCM65M,t-shirt,Medusa T-Shirt,,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,variant_01KSH32DX5JQMQW2Y20JV34Y5N,M / Black,SHIRT-M-BLACK,FALSE,TRUE,
prod_01KSH32ARCQV7657K51KFCM65M,t-shirt,Medusa T-Shirt,,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,variant_01KSH32DX681S00F4XESBT05MD,M / White,SHIRT-M-WHITE,FALSE,TRUE,
prod_01KSH32ARCQV7657K51KFCM65M,t-shirt,Medusa T-Shirt,,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,variant_01KSH32DX62B9941S5XETGT3YN,L / Black,SHIRT-L-BLACK,FALSE,TRUE,
prod_01KSH32ARCQV7657K51KFCM65M,t-shirt,Medusa T-Shirt,,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,variant_01KSH32DX6Q1RD5BPGWNC312M2,L / White,SHIRT-L-WHITE,FALSE,TRUE,
prod_01KSH32ARCQV7657K51KFCM65M,t-shirt,Medusa T-Shirt,,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,variant_01KSH32DX6YNWF1DWN0RV05TKR,XL / Black,SHIRT-XL-BLACK,FALSE,TRUE,
prod_01KSH32ARCQV7657K51KFCM65M,t-shirt,Medusa T-Shirt,,"Reimagine the feeling of a classic T-shirt. With our cotton T-shirts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/tee-black-front.png,variant_01KSH32DX7RJAS0F93046X1XXG,XL / White,SHIRT-XL-WHITE,FALSE,TRUE,
prod_01KSH32ARDVKST6V1PS2AM6FNS,sweatshirt,Medusa Sweatshirt,,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,variant_01KSH32DX7YXHZGVZVJZCXH0MZ,S,SWEATSHIRT-S,FALSE,TRUE,
prod_01KSH32ARDVKST6V1PS2AM6FNS,sweatshirt,Medusa Sweatshirt,,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,variant_01KSH32DX7VTNJ0ND5F73P03DM,M,SWEATSHIRT-M,FALSE,TRUE,
prod_01KSH32ARDVKST6V1PS2AM6FNS,sweatshirt,Medusa Sweatshirt,,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,variant_01KSH32DX7AJTKZK9CQRMJ5M3Q,L,SWEATSHIRT-L,FALSE,TRUE,
prod_01KSH32ARDVKST6V1PS2AM6FNS,sweatshirt,Medusa Sweatshirt,,"Reimagine the feeling of a classic sweatshirt. With our cotton sweatshirt, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatshirt-vintage-front.png,variant_01KSH32DX7VBBNW4NZEWSP1FP2,XL,SWEATSHIRT-XL,FALSE,TRUE,
prod_01KSH32ARD627C3M2CBEM5J556,sweatpants,Medusa Sweatpants,,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,variant_01KSH32DX80QTJJNEB7H966RN5,S,SWEATPANTS-S,FALSE,TRUE,
prod_01KSH32ARD627C3M2CBEM5J556,sweatpants,Medusa Sweatpants,,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,variant_01KSH32DX8NHWFF1R4AG62HQJ2,M,SWEATPANTS-M,FALSE,TRUE,
prod_01KSH32ARD627C3M2CBEM5J556,sweatpants,Medusa Sweatpants,,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,variant_01KSH32DX8CCTARQPA4PV3DZW8,L,SWEATPANTS-L,FALSE,TRUE,
prod_01KSH32ARD627C3M2CBEM5J556,sweatpants,Medusa Sweatpants,,"Reimagine the feeling of classic sweatpants. With our cotton sweatpants, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/sweatpants-gray-front.png,variant_01KSH32DX8105HP9VWZRFWRBNY,XL,SWEATPANTS-XL,FALSE,TRUE,
prod_01KSH32ARDTZA2AA7R8SBFKYPW,shorts,Medusa Shorts,,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,variant_01KSH32DX8B4YMJGYPB6NYJD10,S,SHORTS-S,FALSE,TRUE,
prod_01KSH32ARDTZA2AA7R8SBFKYPW,shorts,Medusa Shorts,,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,variant_01KSH32DX8Z8AMMQC9HATWJB60,M,SHORTS-M,FALSE,TRUE,
prod_01KSH32ARDTZA2AA7R8SBFKYPW,shorts,Medusa Shorts,,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,variant_01KSH32DX94MKZTY3277TM8YS3,L,SHORTS-L,FALSE,TRUE,
prod_01KSH32ARDTZA2AA7R8SBFKYPW,shorts,Medusa Shorts,,"Reimagine the feeling of classic shorts. With our cotton shorts, everyday essentials no longer have to be ordinary.",published,https://medusa-public-images.s3.eu-west-1.amazonaws.com/shorts-vintage-front.png,variant_01KSH32DX9Q1RZJWQVRJBSJW8E,XL,SHORTS-XL,FALSE,TRUE,
